"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00387113","1969-02-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   33",",,0,1800",,,,,"   61",",,0","  -33",",,0",,,,,,,,,,,,,,,,,,,,,"   31",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  165",",,0,1800","    0",",,0,","    0",",,0,","  128",",,0","   -6",",,0","    2",",,0",,,,,,,"   28",",,0",,,,,,,,,,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  100",",,0","  -17",",,0",,,,,,,"   20",",,0,1800",,,,,,,,,,,,,"   16",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","  -50",",,0",,,,,,,"   10",",,0,1800",,,,,,,,,,,,,"   39",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","  -33",",,0",,,,,,,"   30",",,0,1800",,,,,,,,,,,,,"   50",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  128",",,0","  -72",",,0",,,,,,,"   18",",,0,1800",,,,,,,,,,,,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-02-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,0,1800","    0",",,0,","    0",",,0,","  122",",,0","  -44",",,0",,,,,,,"   18",",,0,1800",,,,,,,,,,,,,"   23",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   58",",,0,1800","    0",",,0,","    0",",,0,","   78",",,0","  -39",",,0",,,,,,,"   58",",,0,1800",,,,,,,,,,,,,"   61",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  122",",,0","  -56",",,0",,,,,,,"   25",",,0,1800",,,,,,,,,,,,,"   31",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   94",",,0","  -56",",,0",,,,,,,"   10",",,0,1800",,,,,,,,,,,,,"   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  111",",,0","  -83",",,0",,,,,,,"    0",",,0,1800",,,,,,,,,,,,,"   23",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  139",",,0","  -61",",,0",,,,,,,"   33",",,0,1800",,,,,,,,,,,,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  142",",,0,1800","    0",",,0,","    0",",,0,","  128",",,0","   17",",,0",,,,,,,"    5",",,0,1800",,,,,,,,,,,,,"    8",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   64",",,0,1800","    0",",,0,","    0",",,0,","  106",",,0","  -44",",,0",,,,,,,"   33",",,0,1800",,,,,,,,,,,,,"  100",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","  -44",",,0",,,,,,,"   20",",,0,1800",,,,,,,,,,,,,"   27",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   39",",,0",,,,,,,"   33",",,0,1800",,,,,,,,,,,,,"   63",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   94",",,0","  -11",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"  111",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","   67",",,0","  -50",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"  122",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  100",",,0","  -39",",,0",,,,,,,"   13",",,0,1800",,,,,,,,,,,,,"   71",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  122",",,0","  -78",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   45",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  133",",,0","  -17",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   71",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  150",",,0","  -11",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   53",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  133",",,0","   -6",",,0",,,,,,,"   13",",,0,1800",,,,,,,,,,,,,"   19",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","  -44",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   21",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  246",",,0,1800","    0",",,0,","    0",",,0,","  189",",,0","   17",",,0",,,,,,,"    0",",,0,1800",,,,,,,,,,,,,"   21",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  254",",,0,1800","    0",",,0,","    0",",,0,","  217",",,0","   22",",,0",,,,,,,"   25",",,0,1800",,,,,,,,,,,,,"   51",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","   -6",",,0",,,,,,,"   53",",,0,1800",,,,,,,,,,,,,"   48",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  222",",,0","   11",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   55",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","  -11",",,0",,,,,,,"   58",",,0,1800",,,,,,,,,,,,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","  -33",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   34",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  419",",,0,1800","    0",",,0,","    0",",,0,","  222",",,0","   67",",,0",,,,,,,"   18",",,0,1800",,,,,,,,,,,,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,0,1800","    0",",,0,","    0",",,0,","  217",",,0","   83",",,0",,,,,,,"   51",",,0,1800",,,,,,,,,,,,,"  105",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  117",",,0","  -22",",,0",,,,,,,"   58",",,0,1800",,,,,,,,,,,,,"   95",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  128",",,0","  -17",",,0",,,,,,,"   28",",,0,1800",,,,,,,,,,,,,"   50",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","  -50",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   39",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","  -17",",,0",,,,,,,"   48",",,0,1800",,,,,,,,,,,,,"   69",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  217",",,0","   67",",,0",,,,,,,"   38",",,0,1800",,,,,,,,,,,,,"   37",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-03-31","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","  -11",",,0",,,,,,,"   51",",,0,1800",,,,,,,,,,,,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  211",",,0","  -17",",,0",,,,,,,"   38",",,0,1800",,,,,,,"   56",",,0","  244",",,0",,,"   29",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  267",",,0","   50",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  106",",,0","  256",",,0",,,"   60",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  267",",,0","  111",",,0",,,,,,,"   41",",,0,1800",,,,,,,"  144",",,0","  250",",,0",,,"   18",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    8",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","  133",",,0",,,,,,,"   33",",,0,1800",,,,,,,"  167",",,0","  289",",,0",,,"   23",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  137",",,0,1800","    0",",,0,","    0",",,0,","  244",",,0","  111",",,0",,,,,,,"    8",",,0,1800",,,,,,,"  156",",,0","  278",",,0",,,"   42",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   84",",,0,1800","    0",",,0,","    0",",,0,","  239",",,0","  133",",,0",,,,,,,"   41",",,0,1800",,,,,,,"  172",",,0","  289",",,0",,,"   40",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","   11",",,0",,,,,,,"   46",",,0,1800",,,,,,,"   83",",,0","  278",",,0",,,"   16",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  250",",,0","   17",",,0",,,,,,,"   48",",,0,1800",,,,,,,"   89",",,0","  278",",,0",,,"   35",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  250",",,0","   61",",,0",,,,,,,"   46",",,0,1800",,,,,,,"  117",",,0","  278",",,0",,,"   43",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   48",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","  111",",,0",,,,,,,"   33",",,0,1800",,,,,,,"  161",",,0","  283",",,0",,,"   35",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,0,1800","    0",",,0,","    0",",,0,","  267",",,0","  100",",,0",,,,,,,"   33",",,0,1800",,,,,,,"  144",",,0","  306",",,0",,,"   23",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","   83",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  139",",,0","  300",",,0",,,"   39",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  206",",,0","  100",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  139",",,0","  222",",,0",,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  109",",,0,1800","    0",",,0,","    0",",,0,","  183",",,0","   89",",,0",,,,,,,"    8",",,0,1800",,,,,,,"  122",",,0","  206",",,0",,,"   16",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  508",",,0,1800","    0",",,0,","    0",",,0,","  156",",,0","   94",",,0",,,,,,,"   46",",,0,1800",,,,,,,"  122",",,0","  172",",,0",,,"   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  287",",,0,1800","    0",",,0,","    0",",,0,","  261",",,0","  139",",,0",,,,,,,,,,,,,,,"  144",",,0","  311",",,0",,,"   19",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  278",",,0","   94",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  156",",,0","  322",",,0",,,"   21",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  605",",,0,1800","    0",",,0,","    0",",,0,","  244",",,0","  167",",,0",,,,,,,,,,,,,,,"  233",",,0","  283",",,0",,,"   35",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","   69",",,0,1800","    0",",,0,","    0",",,0,","  217",",,0","  122",",,0",,,,,,,"    5",",,0,1800",,,,,,,"  139",",,0","  278",",,0",,,"   50",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","   39",",,0",,,,,,,"   38",",,0,1800",,,,,,,"   89",",,0","  244",",,0",,,"   56",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  206",",,0","   44",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  100",",,0","  256",",,0",,,"   34",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  222",",,0","  111",",,0",,,,,,,"   51",",,0,1800",,,,,,,"  100",",,0","  267",",,0",,,"   58",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-23","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  178",",,0","   11",",,0",,,,,,,"   53",",,0,1800",,,,,,,"   72",",,0","  183",",,0",,,"   48",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-24","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  200",",,0","   11",",,0",,,,,,,"   38",",,0,1800",,,,,,,"   61",",,0","  244",",,0",,,"   27",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-25","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","    0",",,0",,,,,,,"   48",",,0,1800",,,,,,,"   72",",,0","  272",",,0",,,"   35",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-26","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  272",",,0","   28",",,0",,,,,,,"   46",",,0,1800",,,,,,,"  106",",,0","  294",",,0",,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-27","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  278",",,0","   50",",,0",,,,,,,"   76",",,0,1800",,,,,,,"  122",",,0","  294",",,0",,,"   39",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-28","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  272",",,0","   94",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  156",",,0","  289",",,0",,,"   37",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-29","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  261",",,0","  100",",,0",,,,,,,"   38",",,0,1800",,,,,,,"  156",",,0","  306",",,0",,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-04-30","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","   83",",,0",,,,,,,"   66",",,0,1800",,,,,,,"  122",",,0","  294",",,0",,,"   43",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-01","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  222",",,0","  106",",,0",,,,,,,"   46",",,0,1800",,,,,,,"  144",",,0","  283",",,0",,,"   45",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-02","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","   50",",,0",,,,,,,"   53",",,0,1800",,,,,,,"  128",",,0","  294",",,0",,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-03","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","   39",",,0",,,,,,,"   51",",,0,1800",,,,,,,"  117",",,0","  294",",,0",,,"   21",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-04","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  289",",,0","   61",",,0",,,,,,,"   66",",,0,1800",,,,,,,"   72",",,0","  328",",,0",,,"   26",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-05","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","   67",",,0",,,,,,,"   51",",,0,1800",,,,,,,"  144",",,0","  328",",,0",,,"   18",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-06","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","   67",",,0",,,,,,,"   76",",,0,1800",,,,,,,"  144",",,0","  289",",,0",,,"   27",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-07","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  306",",,0","  100",",,0",,,,,,,"   76",",,0,1800",,,,,,,"  161",",,0","  333",",,0",,,"   31",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-08","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","  139",",,0",,,,,,,"   41",",,0,1800",,,,,,,"  189",",,0","  322",",,0",,,"  127",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-09","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  142",",,0,1800","    0",",,0,","    0",",,0,","  256",",,0","  161",",,0",,,,,,,"   86",",,0,1800",,,,,,,"  183",",,0","  300",",,0",,,"   16",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-10","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","   39",",,0",,,,,,,"   64",",,0,1800",,,,,,,"  111",",,0","  283",",,0",,,"   47",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-11","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    3",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","   67",",,0",,,,,,,"   66",",,0,1800",,,,,,,"  128",",,0","  272",",,0",,,"   55",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-12","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","   17",",,0",,,,,,,"   38",",,0,1800",,,,,,,"   89",",,0","  244",",,0",,,"   21",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-13","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  261",",,0","   39",",,0",,,,,,,"   38",",,0,1800",,,,,,,"  106",",,0","  333",",,0",,,"   23",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-14","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  278",",,0","   89",",,0",,,,,,,"   51",",,0,1800",,,,,,,"  150",",,0","  300",",,0",,,"   24",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-15","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  250",",,0","  128",",,0",,,,,,,"   43",",,0,1800",,,,,,,"  167",",,0","  283",",,0",,,"   32",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-16","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    5",",,0,1800","    0",",,0,","    0",",,0,","  233",",,0","  139",",,0",,,,,,,"   23",",,0,1800",,,,,,,"  167",",,0","  244",",,0",,,"   37",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-17","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0","T,,0,1800","    0",",,0,","    0",",,0,","  211",",,0","   94",",,0",,,,,,,"   10",",,0,1800",,,,,,,"  178",",,0","  222",",,0",,,"   14",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-18","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  107",",,0,1800","    0",",,0,","    0",",,0,","  228",",,0","  150",",,0",,,,,,,"    5",",,0,1800",,,,,,,"  178",",,0","  228",",,0",,,"   11",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-19","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","  338",",,0,1800","    0",",,0,","    0",",,0,","  250",",,0","  167",",,0",,,,,,,"   23",",,0,1800",,,,,,,"  189",",,0","  278",",,0",,,"   13",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-20","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  300",",,0","  161",",,0",,,,,,,"   38",",,0,1800",,,,,,,"  200",",,0","  344",",,0",,,"   14",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-21","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  283",",,0","  144",",,0",,,,,,,"   64",",,0,1800",,,,,,,"  200",",,0","  344",",,0",,,"   29",",,0",,,,,,,,,,,,,,,,,,,,
"USC00387113","1969-05-22","35.11667","-81.96667","228.9","CHESNEE 7 WSW, SC US","    0",",,0,1800","    0",",,0,","    0",",,0,","  283",",,0","  161",",,0",,,,,,,"   51",",,0,1800",,,,,,,"  200",",,0","  311",",,0",,,"   19",",,0",,,,,,,,,,,,,,,,,,,,
